game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
b961b011594111d7,c26ae2a6,Bird Measurer (Assessment),1,1,0.5,2
c987fcf12573ba01,c26ae2a6,Mushroom Sorter (Assessment),1,0,1.0,3
7101c60fc39b956a,c297f881,Mushroom Sorter (Assessment),1,0,1.0,3
a91bfa65db2b6855,c3157adb,Mushroom Sorter (Assessment),1,0,1.0,3
23314afb20d99dd7,c328345f,Mushroom Sorter (Assessment),0,1,0.0,0
6e3105da0db079c1,c328345f,Mushroom Sorter (Assessment),1,0,1.0,3
8da25c23fdc4bb7b,c328345f,Mushroom Sorter (Assessment),1,0,1.0,3
3a559a7bf5be01bb,c32c1057,Mushroom Sorter (Assessment),1,0,1.0,3
1fd5a3a786e8047f,c3781454,Bird Measurer (Assessment),1,0,1.0,3
35529fb4a5260dd2,c3781454,Mushroom Sorter (Assessment),0,1,0.0,0
7a18208ba89bbc2d,c3b1e28d,Mushroom Sorter (Assessment),1,0,1.0,3
d6fef4474e21aed0,c3b1e28d,Bird Measurer (Assessment),0,3,0.0,0
028c6f31d941ae61,c3f596e5,Mushroom Sorter (Assessment),1,0,1.0,3
256fff3d2b773429,c3f596e5,Bird Measurer (Assessment),1,3,0.25,1
2fd201668f69c552,c3f596e5,Mushroom Sorter (Assessment),1,0,1.0,3
89154586bf369432,c3f596e5,Bird Measurer (Assessment),1,3,0.25,1
3429d962e3b30daa,c4143e05,Mushroom Sorter (Assessment),1,0,1.0,3
994f1ae5e4ef0d98,c4143e05,Bird Measurer (Assessment),1,3,0.25,1
d1f469c2da6ae1e9,c4144758,Mushroom Sorter (Assessment),1,0,1.0,3
6d62a96307f8910d,c435119e,Mushroom Sorter (Assessment),0,5,0.0,0
71df53aecfea6512,c4517391,Mushroom Sorter (Assessment),1,0,1.0,3
293a58f6c83b2fa9,c4782d5a,Bird Measurer (Assessment),1,9,0.1,1
83096596f489df06,c4782d5a,Bird Measurer (Assessment),1,17,0.05555555555555555,1
adec9b488e68d453,c4782d5a,Mushroom Sorter (Assessment),1,0,1.0,3
d54400ddcfb11135,c4782d5a,Mushroom Sorter (Assessment),1,0,1.0,3
c436a71107dac732,c49916d3,Mushroom Sorter (Assessment),1,1,0.5,2
e554859212658eca,c49916d3,Bird Measurer (Assessment),1,0,1.0,3
1bab502df7d44777,c4d97f46,Mushroom Sorter (Assessment),1,0,1.0,3
9d7aa82f7c8b4800,c4f6730d,Bird Measurer (Assessment),1,1,0.5,2
e87e2fd5e60f2e97,c4f6730d,Mushroom Sorter (Assessment),1,0,1.0,3
32b12783d39744f8,c5147ff8,Bird Measurer (Assessment),0,2,0.0,0
1098136b54a025d7,c5287b60,Mushroom Sorter (Assessment),0,4,0.0,0
a882fd8a79195353,c55b7ef9,Mushroom Sorter (Assessment),1,0,1.0,3
5ab3e66b2291374d,c5ccb7c6,Mushroom Sorter (Assessment),1,0,1.0,3
6ac0c0456fad67fb,c5db423d,Bird Measurer (Assessment),1,5,0.16666666666666666,1
cb714ee843336a89,c5db423d,Bird Measurer (Assessment),1,1,0.5,2
13bfbe6fdec1967c,c60bdeaf,Bird Measurer (Assessment),1,2,0.3333333333333333,1
636a88ffab91cf6d,c60bdeaf,Mushroom Sorter (Assessment),1,0,1.0,3
7246b97177bc2cff,c60bdeaf,Bird Measurer (Assessment),1,0,1.0,3
553a3e23518f1e78,c626b9bc,Mushroom Sorter (Assessment),0,2,0.0,0
76547065900968f1,c626b9bc,Mushroom Sorter (Assessment),1,0,1.0,3
a307d89d060ee613,c626b9bc,Mushroom Sorter (Assessment),1,0,1.0,3
2183f7068df0a4af,c64f524d,Bird Measurer (Assessment),1,17,0.05555555555555555,1
0f75efba3d99e068,c66d0790,Mushroom Sorter (Assessment),1,0,1.0,3
94d0214add1a33d3,c67acb8a,Mushroom Sorter (Assessment),0,2,0.0,0
56dc57bd5fed38f7,c6817a41,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
79b79e106b355def,c6817a41,Bird Measurer (Assessment),1,4,0.2,1
7a220432d898a5b3,c6817a41,Bird Measurer (Assessment),0,3,0.0,0
a774f1fd5f5cad54,c6817a41,Mushroom Sorter (Assessment),0,3,0.0,0
b18bf1432e09bc0a,c6817a41,Bird Measurer (Assessment),0,2,0.0,0
b3feb64d5b6509a7,c6817a41,Mushroom Sorter (Assessment),1,1,0.5,2
bb586f6d2a089c1d,c6817a41,Mushroom Sorter (Assessment),1,0,1.0,3
d3601efb0c30db4f,c6817a41,Bird Measurer (Assessment),0,6,0.0,0
e2b548a65d01605e,c6817a41,Mushroom Sorter (Assessment),0,3,0.0,0
8333aa0938f8cfb4,c6894cbb,Mushroom Sorter (Assessment),0,8,0.0,0
aefea3121ad4faeb,c6894cbb,Mushroom Sorter (Assessment),1,0,1.0,3
e1c0ddf0e787cf89,c6894cbb,Mushroom Sorter (Assessment),0,2,0.0,0
7dfdc02196e23e95,c69a028a,Bird Measurer (Assessment),0,10,0.0,0
7e0906a0c5ce61c3,c69a028a,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
02b25c656a1d934d,c6b028c0,Mushroom Sorter (Assessment),0,2,0.0,0
d1cee75f576f8b14,c6b028c0,Mushroom Sorter (Assessment),1,4,0.2,1
d3fc11fd90e78b0e,c6b028c0,Bird Measurer (Assessment),1,12,0.07692307692307693,1
c67a8a18b0f9534a,c6d45de8,Mushroom Sorter (Assessment),1,1,0.5,2
34c1c5a00ff37f12,c6dbed0c,Mushroom Sorter (Assessment),1,3,0.25,1
9237a0a9a16a538e,c6e73fcc,Mushroom Sorter (Assessment),1,0,1.0,3
a5691e9e497b3d31,c6e73fcc,Bird Measurer (Assessment),1,2,0.3333333333333333,1
c45569b5a365ca9d,c6e73fcc,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
d13cc7d88514de22,c6e73fcc,Bird Measurer (Assessment),1,1,0.5,2
dad5818415fd6102,c6e73fcc,Mushroom Sorter (Assessment),1,0,1.0,3
595153af30629eec,c70744f9,Bird Measurer (Assessment),0,54,0.0,0
6ddc21773677a8d5,c70744f9,Mushroom Sorter (Assessment),0,6,0.0,0
4fcacb2014c3854b,c7225794,Bird Measurer (Assessment),1,4,0.2,1
b5d2a53db93b7ebe,c7225794,Bird Measurer (Assessment),1,0,1.0,3
f21eed98e1a62a3c,c7225794,Mushroom Sorter (Assessment),1,1,0.5,2
8899abb31901c86c,c72e8d74,Mushroom Sorter (Assessment),1,0,1.0,3
571986ed6ea260d1,c74ba7f9,Bird Measurer (Assessment),1,1,0.5,2
1cc72ae464b4c79c,c75aedc2,Mushroom Sorter (Assessment),1,0,1.0,3
e122b44d1fb43ed6,c75aedc2,Bird Measurer (Assessment),1,2,0.3333333333333333,1
685788e9bdd5e178,c75b315b,Bird Measurer (Assessment),1,2,0.3333333333333333,1
0aa18de6e765d169,c7d011ce,Mushroom Sorter (Assessment),1,0,1.0,3
1cd4f74587338a06,c7d011ce,Bird Measurer (Assessment),1,5,0.16666666666666666,1
1d943149d7828427,c7d011ce,Bird Measurer (Assessment),1,0,1.0,3
2e09b0b3a07c85ea,c7d011ce,Bird Measurer (Assessment),1,1,0.5,2
444cec98744cbbf9,c7d011ce,Bird Measurer (Assessment),1,0,1.0,3
7991169edd1f30e3,c7d011ce,Mushroom Sorter (Assessment),1,0,1.0,3
d133b111d5027066,c7d011ce,Mushroom Sorter (Assessment),1,0,1.0,3
a6e08a64dcbb11b4,c7e523f1,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
a3e5f8cec00c28bf,c7ec85d2,Mushroom Sorter (Assessment),1,0,1.0,3
0160b757097bad7b,c7f1c288,Mushroom Sorter (Assessment),1,0,1.0,3
13b45bdc219f1a11,c7f1c288,Bird Measurer (Assessment),1,0,1.0,3
478a931aaa1e98b2,c7f1c288,Bird Measurer (Assessment),1,0,1.0,3
6cec3d2c4a3c25bd,c7f1c288,Mushroom Sorter (Assessment),1,0,1.0,3
8e7cded809d75837,c7f1c288,Bird Measurer (Assessment),1,0,1.0,3
a5c929b5bd2d6899,c7f1c288,Mushroom Sorter (Assessment),1,0,1.0,3
e57328b053519662,c7f1c288,Mushroom Sorter (Assessment),1,0,1.0,3
9493a08b942c6deb,c7fc935e,Mushroom Sorter (Assessment),1,0,1.0,3
e759cc0c10e5c759,c7fc935e,Bird Measurer (Assessment),1,1,0.5,2
6df34ba870a5e70e,c808c20b,Mushroom Sorter (Assessment),1,1,0.5,2
971d8bf49271edaf,c808c20b,Mushroom Sorter (Assessment),1,0,1.0,3
99ccdef850212b3a,c808c20b,Bird Measurer (Assessment),1,3,0.25,1
b73f1fe0dccf52e3,c808c20b,Bird Measurer (Assessment),1,2,0.3333333333333333,1
dfab9de385ca6536,c808c20b,Mushroom Sorter (Assessment),1,0,1.0,3
7a4a93efc12ad84f,c8483153,Mushroom Sorter (Assessment),1,0,1.0,3
e169778887d3675d,c8483153,Bird Measurer (Assessment),1,0,1.0,3
1fc54b933a1b1dc2,c8485072,Bird Measurer (Assessment),0,5,0.0,0
2043ff1d4d1ccc1f,c8485072,Mushroom Sorter (Assessment),1,0,1.0,3
87cc0810a762172c,c867881c,Bird Measurer (Assessment),1,6,0.14285714285714285,1
ff154ae85cad6b32,c867881c,Mushroom Sorter (Assessment),1,0,1.0,3
64eb5cff37574c4d,c868e5e5,Bird Measurer (Assessment),0,2,0.0,0
f5cfd4e4c3d21190,c868e5e5,Mushroom Sorter (Assessment),0,1,0.0,0
7a661d564e192491,c87a8d53,Mushroom Sorter (Assessment),1,0,1.0,3
f4e842eefa6a95a8,c87a8d53,Bird Measurer (Assessment),0,10,0.0,0
89bd22350111031f,c8a3f394,Bird Measurer (Assessment),0,2,0.0,0
bfdb952c00cfe2ef,c8a3f394,Bird Measurer (Assessment),1,2,0.3333333333333333,1
411e50737bbf24cb,c8ba3b65,Mushroom Sorter (Assessment),1,0,1.0,3
0614563eeee94dd0,c8ec52c1,Bird Measurer (Assessment),0,6,0.0,0
7745b19258e0000b,c8ec52c1,Mushroom Sorter (Assessment),1,0,1.0,3
196f155835a7f41f,c916ea43,Mushroom Sorter (Assessment),1,0,1.0,3
2aa658b7b606226c,c916ea43,Mushroom Sorter (Assessment),1,0,1.0,3
b3af90ea814a9f63,c916ea43,Mushroom Sorter (Assessment),1,1,0.5,2
b20358ae51ff8702,c940e5e7,Mushroom Sorter (Assessment),1,1,0.5,2
704bbe29701d6d1e,c970188e,Mushroom Sorter (Assessment),0,2,0.0,0
cd2862b7fb0c9bca,c970188e,Bird Measurer (Assessment),0,16,0.0,0
90c62f82b94d8a50,c97381d8,Mushroom Sorter (Assessment),1,3,0.25,1
973768d47e772221,c97381d8,Mushroom Sorter (Assessment),0,1,0.0,0
16fbb5a056df6945,c9741f26,Mushroom Sorter (Assessment),1,1,0.5,2
e2bdc0d253b31d97,c9741f26,Mushroom Sorter (Assessment),1,0,1.0,3
4cacefc73e87889f,c9cd99ae,Bird Measurer (Assessment),1,2,0.3333333333333333,1
553b726228463ec9,c9cd99ae,Mushroom Sorter (Assessment),1,0,1.0,3
687e9930276d60b3,c9cd99ae,Bird Measurer (Assessment),1,4,0.2,1
e03a099d0ba36cab,c9cd99ae,Mushroom Sorter (Assessment),1,0,1.0,3
1ebed4f2d3826522,c9e85ef4,Mushroom Sorter (Assessment),1,1,0.5,2
2ade5f8371729e54,c9e85ef4,Bird Measurer (Assessment),0,6,0.0,0
6deaca23a97b3f32,c9e85ef4,Mushroom Sorter (Assessment),1,0,1.0,3
73122654c3615e22,c9e85ef4,Mushroom Sorter (Assessment),1,0,1.0,3
859b3530438e7166,c9e85ef4,Mushroom Sorter (Assessment),1,0,1.0,3
973f1b7f8252c8c8,c9e85ef4,Bird Measurer (Assessment),0,11,0.0,0
051dd65464b78d2e,c9ea32e9,Mushroom Sorter (Assessment),1,1,0.5,2
2456a65e7483d828,c9ea32e9,Bird Measurer (Assessment),1,4,0.2,1
2d45ec80340999c9,c9ea32e9,Bird Measurer (Assessment),1,0,1.0,3
41436ad77bac596f,c9ea32e9,Mushroom Sorter (Assessment),1,1,0.5,2
5615acce04cb9a18,c9ea32e9,Mushroom Sorter (Assessment),1,0,1.0,3
58f5dcb6415bb9d0,c9ea32e9,Mushroom Sorter (Assessment),1,3,0.25,1
5f90b0c5d979b45c,c9ea32e9,Bird Measurer (Assessment),1,0,1.0,3
69b900b1e0a43ce7,c9ea32e9,Bird Measurer (Assessment),1,3,0.25,1
74e02f454d64cead,c9ea32e9,Mushroom Sorter (Assessment),1,0,1.0,3
8b022db63f8222c9,c9ea32e9,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
9aeb52924b44641d,c9ea32e9,Mushroom Sorter (Assessment),1,0,1.0,3
a74e8c87c2f92c74,c9ea32e9,Mushroom Sorter (Assessment),1,0,1.0,3
b4e6525f265baef5,c9ea32e9,Bird Measurer (Assessment),1,0,1.0,3
b58c79d8700d0587,c9ea32e9,Bird Measurer (Assessment),1,1,0.5,2
bcf54037916923fd,c9ea32e9,Mushroom Sorter (Assessment),1,7,0.125,1
d9f3d444dcb0a4a1,c9ea32e9,Bird Measurer (Assessment),1,3,0.25,1
e724e208b83d5b2a,c9ea32e9,Bird Measurer (Assessment),1,3,0.25,1
ef87df8878501e5b,c9ea32e9,Mushroom Sorter (Assessment),1,0,1.0,3
73826ac0bb47bbd1,c9ea90f9,Bird Measurer (Assessment),1,1,0.5,2
bfe9f08fd6e4e088,c9ea90f9,Mushroom Sorter (Assessment),1,0,1.0,3
f6f3213971ef50b1,c9ea90f9,Bird Measurer (Assessment),1,0,1.0,3
a71767c60461ea8b,c9fed3c0,Mushroom Sorter (Assessment),1,0,1.0,3
ecfca70e0fcaf711,c9fed3c0,Bird Measurer (Assessment),1,0,1.0,3
f1d1943399ac1996,c9fed3c0,Mushroom Sorter (Assessment),1,0,1.0,3
3c1ad5941f66a0a2,ca02657f,Bird Measurer (Assessment),1,2,0.3333333333333333,1
bb2dccacb31c6d91,ca111dc8,Mushroom Sorter (Assessment),1,0,1.0,3
052c71ac30a040a8,ca28581d,Mushroom Sorter (Assessment),1,0,1.0,3
0a466f4f9b7400f9,ca28581d,Mushroom Sorter (Assessment),1,0,1.0,3
5377653ed3eff050,ca28581d,Bird Measurer (Assessment),1,0,1.0,3
abf92874bbc14bb4,ca28581d,Bird Measurer (Assessment),1,0,1.0,3
6ec0ef30bf2fbb67,ca2b577e,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
e6c4b30520eb2bc8,ca2cddd1,Bird Measurer (Assessment),1,1,0.5,2
c6abf8f5022f33e1,ca454cd1,Mushroom Sorter (Assessment),1,0,1.0,3
36efe1fa2a9d6779,ca4ab28d,Mushroom Sorter (Assessment),0,10,0.0,0
40a5381d5b86dade,ca4ab28d,Bird Measurer (Assessment),0,1,0.0,0
7910a32408d65335,ca4ab28d,Bird Measurer (Assessment),1,7,0.125,1
bd0e85c3e77770cd,ca4ab28d,Mushroom Sorter (Assessment),1,0,1.0,3
194d0880772e3e8a,ca58d659,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
357ab8d2f762c9cd,ca83c2a7,Bird Measurer (Assessment),1,1,0.5,2
89fe187da249cbf9,ca83c2a7,Mushroom Sorter (Assessment),1,0,1.0,3
871ad24a6e02f3c4,caa11545,Mushroom Sorter (Assessment),1,0,1.0,3
c8afa8405cbe0fb5,caa11545,Mushroom Sorter (Assessment),1,0,1.0,3
37ba8ffae81ce1ac,cac25773,Bird Measurer (Assessment),1,3,0.25,1
be448dbf54dbc8f0,cac43a66,Mushroom Sorter (Assessment),1,0,1.0,3
e5af35648d8ae60b,cac43a66,Mushroom Sorter (Assessment),1,1,0.5,2
029ad12ceec61009,caf8d99b,Bird Measurer (Assessment),1,1,0.5,2
ddda824ac01cbedd,cb354776,Mushroom Sorter (Assessment),0,1,0.0,0
3646fb06e4696828,cb3eaf98,Mushroom Sorter (Assessment),1,0,1.0,3
d49cd4a143ac6cb1,cb4d8688,Bird Measurer (Assessment),0,2,0.0,0
4fecfbd955c7099c,cb586bd7,Mushroom Sorter (Assessment),1,0,1.0,3
673d4576da42d85e,cb586bd7,Mushroom Sorter (Assessment),1,0,1.0,3
4f546f8db2bd9a4a,cb761f5f,Mushroom Sorter (Assessment),1,0,1.0,3
8e92749ca4a715d4,cb83c4a3,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
a05499d899be2e8b,cb83c4a3,Mushroom Sorter (Assessment),1,6,0.14285714285714285,1
81ca0aaab4ba3e94,cb8fb535,Bird Measurer (Assessment),0,7,0.0,0
00a715833d0cc35b,cb945fe6,Mushroom Sorter (Assessment),1,0,1.0,3
f59ac921b12717cf,cb945fe6,Mushroom Sorter (Assessment),1,0,1.0,3
13cfb7fe09ec3545,cb956815,Bird Measurer (Assessment),1,12,0.07692307692307693,1
7fe8759dda934f39,cb956815,Mushroom Sorter (Assessment),0,1,0.0,0
bdb18a00be12cd96,cb956815,Bird Measurer (Assessment),1,6,0.14285714285714285,1
ca1e741d3a2d5a60,cb956815,Mushroom Sorter (Assessment),1,0,1.0,3
836529610b91ae28,cb9576e3,Mushroom Sorter (Assessment),1,0,1.0,3
c5582ab43e54cddc,cb9576e3,Bird Measurer (Assessment),0,5,0.0,0
13eaadf63b51e4f6,cb96413a,Mushroom Sorter (Assessment),1,0,1.0,3
8d6ae60c6bfc75dc,cb96413a,Mushroom Sorter (Assessment),1,0,1.0,3
a7aea0dbd61de08a,cb96413a,Bird Measurer (Assessment),1,2,0.3333333333333333,1
bcf478f8369edbb4,cb96413a,Mushroom Sorter (Assessment),1,1,0.5,2
20e9053cb6f57156,cc1b1d86,Mushroom Sorter (Assessment),1,1,0.5,2
4f6533859981cf30,cc1b1d86,Bird Measurer (Assessment),0,6,0.0,0
5ec3eada37c42f45,cc1b1d86,Mushroom Sorter (Assessment),1,0,1.0,3
69dc8f463fb83e7d,cc1b1d86,Mushroom Sorter (Assessment),1,0,1.0,3
6b30d0504579f2b9,cc1b1d86,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
761f1127ede1dc4d,cc1b1d86,Bird Measurer (Assessment),0,6,0.0,0
bd5aeb3fc17c1799,cc1b1d86,Bird Measurer (Assessment),1,5,0.16666666666666666,1
c1c8129f602e4aaf,cc1b1d86,Mushroom Sorter (Assessment),1,0,1.0,3
c50b0186498b3c83,cc1b1d86,Mushroom Sorter (Assessment),1,6,0.14285714285714285,1
c6070cbb8618a8ce,cc1b1d86,Bird Measurer (Assessment),1,3,0.25,1
ce70ecc6fbdfe1e4,cc1b1d86,Mushroom Sorter (Assessment),1,5,0.16666666666666666,1
d122ad7772115d1a,cc1b1d86,Bird Measurer (Assessment),1,2,0.3333333333333333,1
f187f617c2ff780f,cc1b1d86,Bird Measurer (Assessment),0,8,0.0,0
fb74cbafa6d11ecd,cc1b1d86,Mushroom Sorter (Assessment),1,0,1.0,3
7bbb6b0d912ca363,cc1f941f,Bird Measurer (Assessment),1,4,0.2,1
fdec8dc80faead34,cc1f941f,Mushroom Sorter (Assessment),1,0,1.0,3
ca1d59edb290d18b,cc233686,Mushroom Sorter (Assessment),0,1,0.0,0
4430331c20b1d239,cc477c74,Mushroom Sorter (Assessment),1,1,0.5,2
a944672dd0276b17,cc692aa6,Bird Measurer (Assessment),1,6,0.14285714285714285,1
ea47a8301b5b174c,cc692aa6,Mushroom Sorter (Assessment),0,1,0.0,0
83906218536a16b0,cc7f890b,Bird Measurer (Assessment),1,1,0.5,2
35c857e932bccf16,cc84422d,Mushroom Sorter (Assessment),1,0,1.0,3
0a502c2cff83b741,cc91e7dc,Mushroom Sorter (Assessment),1,0,1.0,3
38134f5bcff506f0,cc98145d,Bird Measurer (Assessment),1,1,0.5,2
411220d3e686490e,cc98145d,Mushroom Sorter (Assessment),1,0,1.0,3
4dc582bd15e6f40c,cc98145d,Mushroom Sorter (Assessment),1,0,1.0,3
5d451526b56c0bed,cc98145d,Mushroom Sorter (Assessment),0,2,0.0,0
fa505e7a3f84004b,cc98145d,Bird Measurer (Assessment),1,0,1.0,3
b56bb28035517437,cca4ffea,Mushroom Sorter (Assessment),1,1,0.5,2
d142939984f42536,cca4ffea,Mushroom Sorter (Assessment),1,1,0.5,2
3b5edaf682d596b9,ccb72ed7,Mushroom Sorter (Assessment),1,0,1.0,3
7b90bcfac0a8e971,ccb72ed7,Bird Measurer (Assessment),1,1,0.5,2
8e0daf060437e3a7,ccb72ed7,Bird Measurer (Assessment),1,3,0.25,1
97dc5df6d1a39c22,ccb72ed7,Mushroom Sorter (Assessment),1,0,1.0,3
c35499ba81f650f5,ccb72ed7,Mushroom Sorter (Assessment),1,0,1.0,3
dc1f2e9cab8d49df,ccb72ed7,Mushroom Sorter (Assessment),1,0,1.0,3
111b31fa1496467c,ccc19537,Mushroom Sorter (Assessment),1,0,1.0,3
12e2f2584d86ef3a,ccc19537,Bird Measurer (Assessment),1,0,1.0,3
caa46a17a5e99269,ccd3f15f,Bird Measurer (Assessment),1,8,0.1111111111111111,1
56e87579a9c17e3e,cce7cd3b,Bird Measurer (Assessment),0,3,0.0,0
f93f8ea04cedbe14,cce7cd3b,Mushroom Sorter (Assessment),1,0,1.0,3
3e101d9cdc8e3e0e,cd007774,Mushroom Sorter (Assessment),0,6,0.0,0
7170f9071563eb3e,cd007774,Bird Measurer (Assessment),1,0,1.0,3
9d749b3a3a5e7f05,cd007774,Mushroom Sorter (Assessment),0,2,0.0,0
b29ad8281ae4d4e5,cd007774,Mushroom Sorter (Assessment),1,3,0.25,1
d280d4e3870357b8,cd31cafe,Mushroom Sorter (Assessment),1,0,1.0,3
d98e8b405f9568e5,cd31cafe,Bird Measurer (Assessment),1,0,1.0,3
154ea52007028e6b,cd575d77,Mushroom Sorter (Assessment),1,0,1.0,3
212a7629a8f23349,cd65e1a5,Mushroom Sorter (Assessment),1,0,1.0,3
4e87a6a846985085,cd778e80,Mushroom Sorter (Assessment),1,1,0.5,2
a02759ae57fb77b4,cd778e80,Mushroom Sorter (Assessment),0,3,0.0,0
bfcd7446e6edebc8,cd778e80,Mushroom Sorter (Assessment),0,1,0.0,0
fc9fe8a2ea770cb3,cd778e80,Mushroom Sorter (Assessment),1,1,0.5,2
4ce144d72226c4f1,cda83994,Bird Measurer (Assessment),1,2,0.3333333333333333,1
ce69b32b13c0b61e,cda83994,Mushroom Sorter (Assessment),0,1,0.0,0
8d5903b37973dccd,cdb3eee6,Bird Measurer (Assessment),0,10,0.0,0
69e8d7a6a2ea064f,cde4f09d,Mushroom Sorter (Assessment),1,0,1.0,3
5c58f7669380323c,ce4eb68c,Bird Measurer (Assessment),1,0,1.0,3
70c05123d489cbee,ce4eb68c,Mushroom Sorter (Assessment),1,0,1.0,3
7c48514decdce25c,ce4eb68c,Mushroom Sorter (Assessment),1,0,1.0,3
77437781f2c3b470,ce6cb76e,Mushroom Sorter (Assessment),1,0,1.0,3
c6d0dae0236204de,ce6cb76e,Mushroom Sorter (Assessment),1,1,0.5,2
103aafdf2f118aed,ce725a23,Bird Measurer (Assessment),1,7,0.125,1
5a74aa04125cc7e0,ce725a23,Mushroom Sorter (Assessment),1,0,1.0,3
694fa65852ddc692,ce725a23,Bird Measurer (Assessment),1,7,0.125,1
9551590acdc1578b,ce725a23,Mushroom Sorter (Assessment),0,3,0.0,0
d2427b2904aec15d,ce725a23,Mushroom Sorter (Assessment),1,0,1.0,3
251646925808f5ed,ceb09157,Mushroom Sorter (Assessment),1,0,1.0,3
a84e823f507e8d2b,ceb09157,Bird Measurer (Assessment),1,1,0.5,2
9f5748ef0e5d04e5,cebe0f45,Mushroom Sorter (Assessment),1,0,1.0,3
ff6ed29387aab901,cebe0f45,Mushroom Sorter (Assessment),1,0,1.0,3
12f5c93bc07b442c,cecfb2e3,Mushroom Sorter (Assessment),0,3,0.0,0
15cf76b1e4f4dea0,cecfb2e3,Bird Measurer (Assessment),1,3,0.25,1
8015ec353f942fe7,cecfb2e3,Bird Measurer (Assessment),1,1,0.5,2
edfee240d0d1dbdf,cecfb2e3,Bird Measurer (Assessment),1,1,0.5,2
4626ec05d1a1f929,cef0dd4c,Bird Measurer (Assessment),1,0,1.0,3
7b14bf4b5a9fe743,cef0dd4c,Mushroom Sorter (Assessment),1,1,0.5,2
1d7f442ed8c69dda,cf0df157,Mushroom Sorter (Assessment),1,0,1.0,3
0bafc829a2a75c28,cf1f6fe1,Bird Measurer (Assessment),0,1,0.0,0
7a00a9f8cf16baa6,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1.0,3
9a5d041fa0278ad6,cf1f6fe1,Bird Measurer (Assessment),0,1,0.0,0
bb33692315dea816,cf1f6fe1,Mushroom Sorter (Assessment),0,3,0.0,0
e398aae7380ba07e,cf1f6fe1,Bird Measurer (Assessment),0,2,0.0,0
f65fb4c1bb59dcba,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1.0,3
fc5713f80744aec3,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1.0,3
fd073acf5315615d,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1.0,3
13636733187e011d,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
33cc00566bda4f41,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
360e0919f0527f3a,cf2a3a60,Bird Measurer (Assessment),1,2,0.3333333333333333,1
6107f00d29ee5426,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
6dbfdf236fdaeee5,cf2a3a60,Bird Measurer (Assessment),1,5,0.16666666666666666,1
6e4fb9fc2520183c,cf2a3a60,Bird Measurer (Assessment),1,4,0.2,1
716dab19e877371d,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
7a222a2642ebcca1,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
7d6303f340ad0ae3,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
8625e41150e83639,cf2a3a60,Bird Measurer (Assessment),1,9,0.1,1
98e99b6b0e1bdf13,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
9d8ddaa4c69e223c,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
df257dc88ff7bde4,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
e65dcaaef273326e,cf2a3a60,Mushroom Sorter (Assessment),1,0,1.0,3
eb609851ad0c404b,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
f5c5ee6a06ac986d,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
fca7e0999d1d0395,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
4134da7ee8e0483d,cf65f89d,Mushroom Sorter (Assessment),1,0,1.0,3
47b0480bab2fc9d2,cf65f89d,Mushroom Sorter (Assessment),1,0,1.0,3
633e94e175590869,cf65f89d,Bird Measurer (Assessment),1,0,1.0,3
5897a96aba0b1c78,cf721e87,Mushroom Sorter (Assessment),1,4,0.2,1
c32d64ea5768eae8,cf721e87,Bird Measurer (Assessment),1,14,0.06666666666666668,1
ab5b11436def74f5,cf761a2d,Mushroom Sorter (Assessment),1,0,1.0,3
e84daa2f80d07de3,cf761a2d,Mushroom Sorter (Assessment),1,0,1.0,3
973ebeb97fe3a961,cf9c9fd0,Bird Measurer (Assessment),0,1,0.0,0
1d6369490fb0cf94,cfaffd1d,Bird Measurer (Assessment),1,0,1.0,3
58b777a7eb9c2482,cfaffd1d,Bird Measurer (Assessment),1,1,0.5,2
78577ce854568b8c,cfaffd1d,Mushroom Sorter (Assessment),1,0,1.0,3
b4557b0c2722e0c3,cfaffd1d,Mushroom Sorter (Assessment),1,0,1.0,3
2d321c65dfec165e,cfd6a629,Bird Measurer (Assessment),1,2,0.3333333333333333,1
