installation_id,Balancing Act,Chicken Balancer (Activity),Chow Time,Crystal Caves - Level 1,Crystal Caves - Level 2,Crystal Caves - Level 3,Egg Dropper (Activity),Happy Camel,"Heavy, Heavier, Heaviest",Honey Cake,Leaf Leader,Lifting Heavy Things,Pan Balance,Cart Balancer (Assessment)_t,num_correct,num_incorrect,accuracy,accuracy_group,Chest Sorter (Assessment)_t
8d8a56f2,1,0.0,1.6,0,1,1,2.6,1.82,0,1,0.0,0,0.0,0.0,0,2,0.0,0,0.59
8d91042a,0,0.0,1.49,2,2,1,0.8,0.0,0,0,0.0,0,0.0,0.0,1,4,0.2,1,1.29
8dde4f30,0,0.0,0.0,1,1,1,0.0,0.845,0,0,0.0,0,0.0,0.0,1,2,0.333,1,1.2
8dfc9c07,4,1.09,0.88,1,1,1,2.09,1.43,1,1,1.12,1,0.56,0.0,1,0,1.0,3,0.64
8e1c28cd,0,0.0,0.0,1,1,1,0.0,0.0,1,0,0.0,1,0.0,0.0,1,1,0.5,2,1.01
8e271d4f,0,0.0,0.0,3,6,6,1.05,1.35,1,0,0.83,0,1.11,0.0,0,1,0.0,0,0.19
8e6996b6,0,0.0,4.58,0,1,1,8.28,1.507,1,1,9.89,0,3.18,0.0,0,2,0.0,0,2.63
8e6a9141,1,3.08,2.93,1,1,1,2.22,2.09,0,0,2.28,0,2.71,0.0,1,5,0.167,1,1.11
8e852635,0,0.0,0.0,0,0,1,3.23,4.55,1,0,4.45,0,4.66,0.0,1,0,1.0,3,0.62
8e875000,1,0.0,3.0,1,1,1,2.23,2.17,0,0,2.83,0,1.77,0.0,0,2,0.0,0,0.46
8ebf3aaa,0,0.0,0.0,0,1,2,0.0,0.0,0,0,4.72,0,0.0,0.0,1,0,1.0,3,0.97
8ef357ec,0,0.0,0.0,1,1,1,0.0,0.0,1,0,0.0,0,5.41,0.0,1,0,1.0,3,1.86
8f9f91c6,1,2.09,3.33,1,1,1,1.15,2.62,2,1,1.26,7,3.42,0.0,1,4,0.2,1,0.64
8fb89828,4,0.81,3.2,1,2,2,7.45,0.66,1,1,0.64,1,4.71,0.0,1,1,0.5,2,1.15
8fc9184c,0,0.79,0.0,2,2,1,0.0,0.9,0,0,4.24,0,0.22,0.0,0,1,0.0,0,0.47
901ecfe3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.51
90228ec2,0,0.0,0.0,0,0,1,1.88,0.0,1,0,0.0,0,0.0,0.0,1,0,1.0,3,0.83
904c325c,0,0.0,0.0,1,1,0,1.46,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.88
906b1791,2,14.575,3.46,3,3,3,4.75,1.598,4,3,4.73,2,3.725,0.0,0,6,0.0,0,1.88
906b5d01,0,0.0,0.0,0,0,0,0.58,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,1.2
908db0dc,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.5,2,1.46
90db3a9f,1,2.26,3.582,3,3,1,0.0,2.015,1,1,3.12,4,0.0,0.0,0,6,0.0,0,0.95
90fa0186,2,0.0,0.0,2,2,2,0.0,0.08,0,0,0.0,3,0.0,0.0,1,1,0.5,2,2.61
912ab307,0,0.0,1.78,1,1,1,3.95,0.97,0,0,0.0,0,0.0,0.0,1,5,0.167,1,1.67
913fdbb9,0,0.0,0.0,2,1,1,0.0,0.0,0,0,0.0,0,4.52,0.0,1,0,1.0,3,0.88
91874264,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,1.43
91c1fa97,2,1.14,1.57,1,2,1,2.99,1.6,1,1,3.11,1,0.5,0.0,0,3,0.0,0,0.8
91cafce7,0,0.0,0.0,0,0,0,3.35,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.73
922ddbd6,0,0.0,0.0,1,2,2,0.0,0.0,0,0,0.0,1,0.0,0.0,0,3,0.0,0,1.0
92796cc2,1,4.84,12.99,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.65
9329ad7f,2,0.0,5.453,0,4,7,3.63,0.0,0,0,1.7,1,0.0,0.0,0,4,0.0,0,0.76
936b2abd,1,0.0,0.0,1,1,1,0.0,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,0,1.2
93c64617,2,0.0,0.0,1,1,3,0.0,5.11,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.81
93e734d6,0,0.0,2.48,3,4,3,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.25
93f009a1,1,0.0,0.0,1,1,1,0.0,1.54,1,0,0.0,1,0.0,0.0,1,0,1.0,3,0.76
93f5d648,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,2.89,0.0,0,6,0.0,0,1.33
93fc4f74,1,0.397,1.445,1,3,2,1.76,2.02,2,2,0.0,1,0.185,0.0,0,4,0.0,0,1.18
942bb3ff,0,0.0,0.33,1,1,1,1.28,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,1.35
947a7ffb,1,0.0,2.93,1,1,1,3.34,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.63
9499c085,0,0.16,1.51,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,0.79
9500bc63,0,0.0,0.0,1,1,1,2.16,0.0,1,1,1.84,0,0.0,0.0,0,2,0.0,0,0.34
9510fa41,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.52
953b0187,1,2.77,2.02,0,1,1,3.95,2.66,0,0,2.36,0,0.0,0.0,1,1,0.5,2,1.13
95a90b82,1,0.0,0.0,0,5,5,0.0,0.0,1,0,0.0,1,2.04,0.0,1,3,0.25,1,1.07
95f19f02,1,0.0,0.0,1,1,1,1.175,0.0,0,0,0.0,0,0.0,0.0,1,3,0.25,1,0.5
961879cd,1,0.71,0.98,1,1,1,0.73,0.57,0,1,0.69,2,2.66,0.0,0,3,0.0,0,1.05
96336a3f,5,1.0,1.315,2,2,2,1.88,2.26,1,1,2.38,2,1.46,0.0,0,1,0.0,0,0.71
964f1083,0,0.0,3.1,1,1,1,1.75,1.46,0,0,1.65,0,0.0,0.0,1,3,0.25,1,1.4
9661ddd4,1,0.95,1.72,0,1,1,2.26,1.47,1,1,1.88,1,2.33,0.0,1,0,1.0,3,0.55
968d3ca7,2,0.845,1.23,2,2,2,1.24,1.22,0,1,1.12,1,0.81,0.0,1,1,0.5,2,0.82
96979008,0,2.153,4.444,1,1,2,3.035,0.0,0,0,0.0,3,1.39,0.0,0,1,0.0,0,0.38
96b02f25,2,2.557,8.26,2,2,1,1.89,5.3,0,3,7.42,1,5.07,0.0,1,2,0.333,1,1.24
96b48ff2,0,0.0,0.0,1,3,3,3.09,0.0,1,2,1.38,0,3.97,0.0,1,0,1.0,3,0.99
96c350e2,0,0.0,2.67,1,2,1,2.9,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,1.49
96d32d4b,0,1.64,2.3,0,1,1,0.0,0.0,0,0,0.0,3,0.0,0.0,0,1,0.0,0,0.93
96d959d5,1,2.32,2.095,4,2,1,8.78,3.55,0,0,0.0,0,0.0,0.0,0,5,0.0,0,2.54
97246355,0,0.37,0.0,0,6,5,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.59
9732f103,3,6.395,2.04,3,4,2,2.92,2.23,2,2,9.16,2,3.27,0.0,0,4,0.0,0,0.87
976d0410,1,0.0,0.0,0,1,1,3.46,0.0,0,0,0.0,0,0.0,0.0,0,7,0.0,0,2.06
9776e3b3,0,0.0,1.13,1,1,1,1.39,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.81
97a3004f,4,0.0,0.6,1,1,1,2.92,0.0,1,3,2.23,2,2.63,0.0,1,11,0.083,1,1.7
97a4b061,2,1.11,9.15,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.74
9851f635,1,1.38,1.33,1,1,1,1.54,1.41,1,1,2.18,1,2.36,0.0,0,2,0.0,0,0.83
9884f9f3,2,2.19,1.64,2,2,1,2.39,2.695,2,2,3.615,3,3.265,0.0,0,1,0.0,0,0.82
98c28220,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,5,0.167,1,1.95
98e4a512,0,0.0,0.0,0,1,1,4.06,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.62
98f2ab8d,1,2.02,1.87,1,1,1,1.37,0.655,1,1,2.01,1,0.485,0.0,1,4,0.2,1,0.76
98f51388,2,1.52,0.0,0,1,1,0.0,1.92,1,3,3.95,0,0.0,0.0,0,1,0.0,0,0.38
9933bbf5,2,2.18,1.06,1,1,1,0.0,2.54,0,0,2.86,0,1.93,0.0,0,5,0.0,0,0.9
996c185b,1,2.14,0.0,2,1,2,4.87,1.66,0,1,0.0,0,0.13,0.0,1,0,1.0,3,0.33
999951fc,0,0.0,0.0,1,3,3,0.19,1.68,3,2,0.0,1,2.53,0.0,0,1,0.0,0,0.56
99a1ca54,0,1.89,2.8,1,1,1,1.42,0.0,0,0,5.86,0,0.0,0.0,0,1,0.0,0,0.63
99c37647,3,0.0,2.24,2,1,1,0.0,0.0,1,0,0.0,2,0.0,0.0,0,3,0.0,0,2.22
99e0c131,0,0.0,0.0,1,1,1,0.48,4.43,0,1,0.11,1,2.29,0.0,0,2,0.0,0,0.74
99e423f3,1,3.0,2.335,1,1,1,0.0,0.0,0,0,0.0,1,2.46,0.0,0,4,0.0,0,1.49
9a037ab5,0,0.0,0.0,3,9,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.13
9a10c83d,0,0.0,0.0,0,0,0,1.57,0.0,0,0,0.0,0,0.0,0.0,0,6,0.0,0,1.18
9a19c08b,1,2.0,2.03,1,1,1,0.0,0.0,0,0,0.0,2,0.0,0.0,0,7,0.0,0,1.85
9a30e83b,0,0.0,0.0,1,2,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,1.72
9a31bcac,0,0.0,0.0,1,1,1,0.0,0.0,1,0,0.0,1,0.72,0.0,0,2,0.0,0,0.53
9a5f1f3a,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,2,0.333,1,0.46
9a6ffb62,1,2.16,1.29,1,1,1,1.65,3.69,1,0,4.1,0,1.1,0.0,1,2,0.333,1,0.87
9a898bba,0,0.0,1.19,3,3,2,2.48,1.25,2,1,1.375,0,5.99,0.0,1,1,0.5,2,0.83
9a970c94,0,0.0,5.14,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.59
9abb6144,0,0.55,3.31,0,1,3,1.66,0.0,1,1,0.0,0,3.04,0.0,0,8,0.0,0,0.85
9aff7d33,0,0.0,0.0,0,0,1,0.33,1.75,0,1,0.0,0,0.0,0.0,0,3,0.0,0,1.57
9b6c5e60,2,2.21,5.89,0,3,3,1.007,4.48,2,1,3.27,1,5.31,0.0,1,1,0.5,2,0.98
9b73ad25,0,0.0,2.43,1,1,1,1.7,0.0,0,0,2.07,0,0.0,0.0,1,4,0.2,1,0.81
9b7d6baa,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,8,0.111,1,1.74
9bc0aa21,0,0.0,0.0,0,3,1,0.0,0.0,0,0,0.0,9,0.3,0.0,0,5,0.0,0,1.18
9bcb42c1,1,1.08,4.465,1,6,3,1.57,4.175,1,3,1.545,7,0.487,0.0,1,1,0.5,2,1.75
9bcbff3c,0,0.0,0.0,1,0,0,2.7,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.68
9c02c579,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,3.23
9c0cb7c6,0,0.0,4.025,1,1,1,0.0,0.0,1,1,1.97,0,3.73,0.0,0,2,0.0,0,1.05
9c4f266e,2,0.97,3.26,1,1,1,2.33,2.62,1,1,1.5,1,1.18,0.0,1,1,0.5,2,0.71
9c50720e,1,3.59,0.0,4,3,2,0.0,1.87,2,1,1.06,0,0.0,0.0,0,3,0.0,0,0.69
9ca8a4d1,2,0.0,1.62,2,2,1,4.66,1.7,1,2,0.0,2,2.36,0.0,1,3,0.25,1,1.79
9ccde0f7,1,1.15,5.13,1,2,2,1.53,1.3,1,1,2.73,1,2.11,0.0,1,3,0.25,1,1.12
9cce8259,0,0.0,1.56,1,1,1,3.67,1.45,0,2,1.07,1,2.42,0.0,1,0,1.0,3,0.73
9cef2059,2,1.2,7.787,1,2,2,1.36,0.0,1,2,0.0,1,1.28,0.0,0,1,0.0,0,0.57
9d3cf746,0,0.0,0.0,4,5,7,0.0,0.0,0,0,0.0,3,0.0,0.0,0,3,0.0,0,0.8
9d3eb33a,0,0.78,0.0,1,1,1,0.61,0.9,1,0,1.57,0,0.0,0.0,1,3,0.25,1,0.53
9d54a178,0,0.0,3.22,3,1,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,3.24
9d570bf2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.98
9d595f2f,0,0.0,1.06,0,4,3,5.04,0.0,0,0,0.0,3,0.0,0.0,0,1,0.0,0,0.93
9d6ee5ba,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,1.51
9d8176d8,0,1.45,1.16,1,1,1,0.0,1.04,0,0,0.0,0,0.0,0.0,0,8,0.0,0,1.08
9d83722a,0,0.0,0.0,1,1,1,0.0,0.0,0,0,1.51,0,0.0,0.0,1,1,0.5,2,1.01
9da54fba,0,0.0,0.0,1,1,1,3.52,0.0,2,0,0.0,0,0.55,0.0,0,6,0.0,0,2.49
9dc5f4be,1,0.0,0.0,1,2,2,2.42,1.05,0,1,0.0,1,0.84,0.0,1,1,0.5,2,0.55
9e0b0a8c,3,1.995,1.36,2,3,2,2.23,1.95,0,1,1.08,2,0.15,0.0,0,2,0.0,0,0.19
9e403400,1,0.0,1.37,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,2,0.333,1,1.06
9e46b8e6,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.61
9e579f54,1,4.11,3.04,1,0,0,1.7,0.0,0,0,0.0,0,0.0,0.0,0,7,0.0,0,1.57
9e6dbb51,0,0.85,1.16,1,2,2,0.54,0.487,0,0,0.2,0,0.75,0.0,0,3,0.0,0,0.49
9eb462b4,0,0.0,2.68,1,1,1,0.0,0.0,4,1,0.0,0,0.0,0.0,0,2,0.0,0,0.44
9ecbe551,0,0.0,0.045,3,14,14,0.1,0.0,4,1,0.0,0,0.76,0.0,0,1,0.0,0,0.43
9f07096b,1,4.31,1.96,1,1,1,0.0,3.78,1,1,0.0,1,4.03,0.0,0,1,0.0,0,2.62
9f0b2bdf,0,0.0,1.03,4,2,2,0.0,0.0,2,0,0.0,0,0.0,0.0,1,3,0.25,1,0.78
9f19b541,0,0.0,0.0,0,0,1,1.93,0.0,1,0,0.0,0,0.0,0.0,0,3,0.0,0,0.76
9f1fd356,1,2.82,2.19,1,1,1,1.86,2.91,1,1,3.2,1,5.92,0.0,1,0,1.0,3,0.86
9f399a3a,1,0.56,4.23,4,8,8,0.37,0.66,1,0,0.47,1,0.54,0.0,0,3,0.0,0,0.37
9f45f1b8,1,0.0,2.907,2,5,5,4.175,0.74,1,1,2.525,2,2.45,0.0,0,3,0.0,0,0.89
9fc54908,0,0.0,1.34,1,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.96
a001a617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,2,0.333,1,1.45
a0657480,1,0.84,1.17,1,1,2,1.64,0.82,1,1,1.08,1,0.16,0.0,1,6,0.143,1,0.68
a0697c4d,1,1.5,1.36,0,1,1,2.0,0.0,1,1,4.25,1,1.82,0.0,1,0,1.0,3,1.33
a06d191e,1,0.0,0.0,2,5,5,0.0,0.0,2,0,0.0,1,1.83,0.0,0,1,0.0,0,0.91
a07ed79a,1,2.23,0.0,1,1,1,0.0,0.0,1,0,0.0,1,1.42,0.0,1,5,0.167,1,1.48
a07fb570,0,0.0,0.0,0,0,1,2.85,0.0,1,0,3.41,0,0.0,0.0,1,0,1.0,3,0.95
a0e87d16,0,0.0,0.0,0,0,0,4.12,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.76
a1017fc7,0,0.0,0.99,1,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.93
a139c1d4,0,0.0,3.89,1,1,1,0.0,2.48,1,1,0.0,0,0.06,0.0,0,5,0.0,0,2.19
a183bb88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.18
a1854d81,1,0.0,0.0,0,1,1,0.0,2.13,0,2,0.0,1,0.0,0.0,0,1,0.0,0,0.18
a21ea2fd,0,0.0,0.0,1,1,1,0.0,0.0,0,0,1.44,0,0.0,0.0,0,4,0.0,0,0.91
a21ff086,0,0.0,0.0,1,1,2,1.0,0.0,0,0,1.073,1,2.82,0.0,0,4,0.0,0,0.67
a22dc96c,1,0.46,0.07,1,1,1,0.11,0.07,1,1,0.1,1,0.07,0.0,0,1,0.0,0,0.58
a22f8d18,1,1.31,0.0,0,1,1,2.4,1.17,0,0,2.53,0,1.48,0.0,1,0,1.0,3,0.69
a25e1ff8,0,2.96,0.0,2,2,2,0.0,0.0,0,0,0.26,0,0.0,0.0,0,1,0.0,0,0.72
a25f4846,0,0.0,4.17,2,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,1.35
a25f69aa,0,1.63,1.4,1,1,1,1.35,1.65,0,0,1.33,0,1.3,0.0,1,2,0.333,1,1.13
a2691355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.65
a2c3758a,0,0.0,0.0,0,0,1,9.73,0.8,2,0,3.47,0,0.88,0.0,0,2,0.0,0,0.26
a2f18196,0,0.0,4.23,1,1,1,2.49,2.28,0,0,0.0,0,2.98,0.0,0,2,0.0,0,0.51
a2f74850,0,0.0,0.0,0,0,1,0.66,0.0,2,0,1.71,0,0.0,0.0,1,0,1.0,3,2.31
a30a4de2,1,0.0,0.0,0,1,1,0.0,0.0,0,1,0.0,1,5.45,0.0,0,5,0.0,0,1.04
a31288d6,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.54
a328bc77,0,0.0,1.09,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,1.19
a3842e12,0,0.0,1.64,1,1,1,2.2,3.49,0,0,2.21,1,0.0,0.0,1,0,1.0,3,1.02
a3865e2d,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.41
a3bb1750,0,0.0,0.0,0,0,0,2.7,0.0,0,0,0.0,0,1.21,0.0,0,4,0.0,0,0.78
a4e98645,1,0.0,0.0,1,4,3,0.0,0.0,1,2,0.0,0,0.0,0.0,0,6,0.0,0,0.87
a517aa67,2,0.0,0.0,0,6,1,0.0,1.896,0,0,0.0,1,0.0,0.0,1,3,0.25,1,1.22
a51d34a0,1,0.0,0.0,2,2,2,0.0,0.0,1,0,0.0,1,1.28,0.0,0,3,0.0,0,1.4
a51dc8fc,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.6,0.0,0,2,0.0,0,1.14
a51df14b,0,0.0,0.0,0,0,1,3.62,0.0,0,0,3.62,0,0.0,0.0,0,7,0.0,0,2.16
a573da46,1,3.61,1.27,0,1,1,2.69,2.83,1,1,2.7,2,5.5,0.0,1,3,0.25,1,1.01
a59ec7a4,0,0.0,0.0,0,0,0,1.59,0.0,0,0,0.0,0,0.0,0.0,1,8,0.111,1,1.19
a5a89708,1,1.49,7.42,1,0,1,0.0,1.89,1,1,6.74,1,3.49,0.0,0,5,0.0,0,2.23
a5c1d52c,0,0.0,1.07,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,3,0.25,1,1.28
a5d8f127,0,7.88,1.51,1,1,1,3.215,0.0,1,1,3.52,2,4.51,0.0,0,3,0.0,0,1.25
a5da69a2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.99
a5ef5a46,1,0.86,1.4,1,1,1,3.07,1.98,1,1,1.89,1,2.01,0.0,1,0,1.0,3,0.71
a6007735,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,2,0.333,1,2.38
a64e3ce2,1,0.0,2.7,3,5,4,5.195,0.0,3,1,0.0,1,2.68,0.0,0,3,0.0,0,1.07
a6769468,0,0.59,0.0,0,1,1,0.0,2.51,1,1,0.0,0,3.07,0.0,1,2,0.333,1,2.5
a771fa36,3,0.0,2.415,2,2,1,0.0,3.405,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.79
a78120a4,0,0.0,0.0,0,0,1,3.34,0.0,0,0,0.0,0,2.67,0.0,0,2,0.0,0,0.96
a7a2a2a3,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.86
a7bc00d8,1,1.72,1.47,2,10,10,1.81,1.32,1,1,0.36,1,0.0,0.0,1,4,0.2,1,2.27
a7ee4204,1,0.91,1.47,1,1,1,0.64,1.37,1,2,1.98,1,0.9,0.0,1,2,0.333,1,0.99
a7ef9e20,0,2.035,0.0,0,2,2,1.52,1.62,0,0,0.0,1,4.34,0.0,0,2,0.0,0,1.04
a80ca8f7,4,3.12,2.24,0,1,1,2.49,3.15,1,1,0.0,0,0.0,0.0,1,0,1.0,3,0.66
a836f339,0,0.0,1.77,1,0,0,3.55,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.22
a89137ad,0,0.0,2.05,1,1,0,0.0,0.0,0,0,0.0,0,2.57,0.0,0,5,0.0,0,1.53
a8c41667,0,0.0,1.68,1,1,1,0.0,2.11,1,0,0.0,0,0.0,0.0,0,3,0.0,0,1.31
a8cded22,0,0.78,2.94,1,1,1,1.92,1.46,0,0,2.66,0,2.47,0.0,0,6,0.0,0,1.19
a8e6105e,0,0.0,1.88,0,2,2,0.0,0.0,0,0,0.0,0,0.08,0.0,0,2,0.0,0,1.4
a8fbe863,1,0.02,0.282,3,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.21
a917d95c,0,0.0,0.0,2,2,2,0.0,0.0,0,0,2.16,0,4.66,0.0,0,1,0.0,0,1.33
a9405bbf,3,0.0,0.0,0,0,0,2.915,2.7,0,1,0.0,0,0.0,0.0,1,0,1.0,3,0.69
a959a629,0,0.0,0.0,2,2,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,1.91
a9c74b72,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,1.39
a9d4a8a7,0,2.64,1.0,1,1,1,2.04,1.04,0,1,0.97,0,2.06,0.0,1,0,1.0,3,0.66
a9d8cc4b,1,2.1,4.24,1,1,1,3.74,3.52,1,1,5.2,1,2.77,0.0,1,1,0.5,2,1.49
a9f58e08,0,0.0,1.36,1,4,4,0.82,0.0,0,1,2.175,3,0.0,0.0,0,4,0.0,0,2.74
aa1deea9,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.64
aa38f420,0,0.0,0.63,1,1,1,2.78,0.0,0,0,0.56,0,0.0,0.0,0,2,0.0,0,0.68
aa68cb79,0,5.57,1.28,1,1,1,1.53,0.0,0,1,1.57,0,0.0,0.0,0,2,0.0,0,1.77
aa982f7c,1,0.92,1.595,2,1,1,3.84,1.935,1,1,4.37,1,2.22,0.0,1,2,0.333,1,0.9
aaa7786c,0,0.0,0.912,2,1,2,1.293,0.0,0,1,0.42,2,0.0,0.0,0,1,0.0,0,0.93
ab1064f1,0,0.0,1.44,1,1,1,1.76,1.69,0,1,0.0,0,0.0,0.0,1,0,1.0,3,0.67
ab4544f3,0,0.0,0.0,0,0,0,0.92,0.0,0,0,0.0,0,1.21,0.0,0,3,0.0,0,0.62
abaadb4c,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,1,3.76,0.0,0,4,0.0,0,0.85
abbc7b07,1,0.0,1.47,1,1,1,1.23,2.51,0,1,0.0,0,0.0,0.0,0,13,0.0,0,1.87
ac0958c1,1,0.0,0.0,0,1,1,0.0,0.0,0,0,0.0,0,3.98,0.0,0,7,0.0,0,1.07
ac0ed62e,0,0.0,0.0,1,1,1,9.12,0.0,1,0,2.67,0,2.71,0.0,1,0,1.0,3,1.48
ac287df4,0,0.0,0.97,1,1,1,0.0,0.0,0,1,0.465,1,0.0,0.0,0,1,0.0,0,0.52
ac2cc5ce,0,0.0,2.22,1,0,0,1.98,0.0,0,0,0.0,0,0.0,0.0,0,6,0.0,0,1.04
ac3c5067,4,3.295,3.208,0,4,4,2.293,2.39,4,3,3.31,2,0.29,0.0,0,3,0.0,0,1.61
ac423bfa,0,1.06,2.03,1,2,1,2.82,1.975,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.58
ac5119e4,0,2.51,9.16,1,2,1,0.0,0.0,0,0,2.29,0,0.0,0.0,0,4,0.0,0,1.52
ac5e1aca,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.77
ac5f979a,0,1.44,1.245,4,9,7,11.22,3.79,1,2,0.0,2,4.32,0.0,0,3,0.0,0,1.24
ad3f6c28,0,0.0,0.0,0,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,1.27
ad638efa,2,3.57,2.73,1,1,1,3.75,1.96,1,1,4.29,0,4.16,0.0,0,6,0.0,0,1.35
adf4241a,0,0.0,0.0,0,0,0,1.46,0.0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,0.73
ae207f64,0,0.0,0.0,0,0,0,2.47,0.0,0,0,0.0,0,2.86,0.0,0,4,0.0,0,1.21
ae3979a0,1,0.0,2.12,1,4,3,0.52,0.0,0,1,1.9,2,0.77,0.0,0,2,0.0,0,0.94
ae4685c7,0,0.0,0.0,0,1,1,1.61,1.53,0,1,0.91,1,0.0,0.0,1,10,0.091,1,4.26
ae4a0da1,2,1.24,1.54,1,2,1,2.21,0.65,1,1,0.3,1,2.12,0.0,1,0,1.0,3,0.47
ae736714,2,0.0,1.7,1,1,1,2.44,0.0,0,1,2.19,0,1.77,0.0,0,2,0.0,0,1.09
aeb1cd2e,1,2.04,1.58,0,1,3,4.635,2.0,1,2,1.45,1,3.255,0.0,0,2,0.0,0,0.68
aeddf5fb,0,2.05,0.0,1,0,0,1.36,0.0,0,0,0.0,0,0.0,0.0,1,0,1.0,3,0.54
aef141b7,0,1.51,0.0,1,3,1,0.0,1.42,0,0,1.95,1,0.0,0.0,0,2,0.0,0,1.19
af05a66b,1,4.03,5.42,0,1,1,3.96,1.33,1,2,2.38,5,5.02,0.0,0,3,0.0,0,0.76
af0a1c2e,1,1.025,7.38,1,1,2,6.89,4.0,1,2,2.025,3,2.91,0.0,0,5,0.0,0,1.27
af75ab4d,0,0.0,1.44,2,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.94
aff2929d,0,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,1,0.5,2,0.82
